,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price
1085,0.7812560196841424,0.6434539837230993,0.13699059418613202,-0.541229002066031,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,2.411136135456507,-0.5316559621043938,1.8216932807109865,-0.2700973394440279,-0.18492003932929055,98144,47.571999999999996,-122.29,550000.0
8573,-0.3804431018824729,0.6434539837230993,0.6403446990436262,4.476862995031431,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,0.4257588266582195,-0.6765497890754948,0.34138252620222537,-0.18492003932929055,98059,47.4996,-122.146,520000.0
17561,0.7812560196841424,0.6434539837230993,1.6470529087586145,-0.16658825912752745,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,2.340588404183446,-0.6765497890754948,0.8169779772604224,-0.18492003932929055,98075,47.5849,-122.03,763000.0
7132,-1.5421422234490882,-1.5105036792428517,-1.4128102023487843,-0.5886393781826884,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,-0.6765497890754948,-2.070565832735774,-0.18492003932929055,98119,47.6341,-122.361,605000.0
10734,-1.5421422234490882,-1.5105036792428517,-1.359825559732206,-0.31701743168100516,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-0.6437794795611828,-0.18492003932929055,98106,47.528,-122.352,287000.0
11983,-0.3804431018824729,-0.43352484775987615,-0.724009848333266,-0.45826084386188043,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-2.1682110149375693,-1.4890707508670071,-0.6765497890754948,-0.4399528576790983,-0.18492003932929055,98118,47.5388,-122.275,175000.0
17876,-0.3804431018824729,-0.43352484775987615,0.16348291549442118,1.9927568297523999,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,1.7736501447535542,-0.4399528576790983,-0.18492003932929055,98155,47.7622,-122.302,440000.0
5811,-1.5421422234490882,-1.5105036792428517,-1.108148507303459,0.058512255809685706,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-1.4890707508670071,0.23626979411571958,-0.9495194123843094,-0.18492003932929055,98155,47.7369,-122.321,153000.0
12030,0.7812560196841424,0.6434539837230993,0.031021308952975342,-0.38279932854286736,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,0.8849201845544505,-0.18492003932929055,98028,47.7443,-122.22,513000.0
21554,-0.3804431018824729,0.6434539837230993,-0.6975175270249768,-0.4495689415738266,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,0.7887658576261914,1.2586023246716054,-0.18492003932929055,98106,47.5435,-122.35700000000001,330000.0
1318,0.7812560196841424,-1.5105036792428517,-0.30013270740063924,0.2931936175871401,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,-0.6765497890754948,-0.10024182120895757,-0.18492003932929055,98072,47.743,-122.09700000000001,432000.0
1769,0.7812560196841424,0.6434539837230993,0.4946369318480358,-0.5586128066421387,1.8881158823238515,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,0.9868334954954928,-0.18492003932929055,98106,47.5305,-122.351,400000.0
5459,-0.3804431018824729,-1.5105036792428517,-0.9359484187995794,-0.11453561701611398,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-0.5078950649731264,-0.18492003932929055,98011,47.7604,-122.198,347000.0
10363,1.9429551412507575,-0.43352484775987615,-0.4325943139420851,-0.6479023483285102,0.03913928068669889,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,-2.3083635582648725,-0.18492003932929055,98144,47.5955,-122.306,443000.0
21225,-0.3804431018824729,-0.43352484775987615,-0.6869205985016611,-0.859471151749094,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,0.5437458642432865,1.496400050200704,-0.18492003932929055,98144,47.592,-122.29299999999999,620000.0
20783,-0.3804431018824729,0.6434539837230993,-0.7372560089874105,-0.5943681319634512,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.4123125413096169,1.2586023246716054,-0.18492003932929055,98133,47.7731,-122.34299999999999,290000.0
9514,-0.3804431018824729,-1.5105036792428517,-0.7902406516039889,2.111776628128592,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,0.2054981116141691,-0.18492003932929055,98042,47.333999999999996,-122.10600000000001,365000.0
3562,-0.3804431018824729,0.2844610398954408,-0.048455654971892165,-0.04539548517932186,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,0.4257588266582195,0.06811881826470641,-0.13421292485597164,-0.18492003932929055,98023,47.3133,-122.36399999999999,299000.0
130,-0.3804431018824729,-0.43352484775987615,-1.2141177925366156,-0.16639071589370805,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,-0.6765497890754948,0.5452091480843099,-0.18492003932929055,98092,47.2761,-122.152,212000.0
20474,-0.3804431018824729,0.6434539837230993,-0.9359484187995794,-0.8174932145624703,2.8126041831424278,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.2586023246716054,-0.18492003932929055,98125,47.7209,-122.291,292000.0
18815,0.7812560196841424,0.6434539837230993,0.7330678236226383,-0.1972074603695354,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,1.9418011206045673,0.27344031890819726,-0.18492003932929055,98011,47.7762,-122.21,400000.0
4880,0.7812560196841424,-0.0745319039322177,-0.16767110085919343,-0.1975037752202645,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,0.06811881826470641,0.27344031890819726,-0.18492003932929055,98032,47.3666,-122.277,250000.0
4918,1.9429551412507575,0.2844610398954408,1.5145913022171689,0.7025031980609493,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,1.383173615420833,-0.6765497890754948,-0.03229961391492942,-0.18492003932929055,98004,47.6458,-122.219,1940000.0
18538,-0.3804431018824729,-0.7925177915875347,-0.3133788680547839,1.226782940617653,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,-0.6765497890754948,0.10358480067312688,-0.18492003932929055,98042,47.3644,-122.132,339000.0
1623,-1.5421422234490882,-0.43352484775987615,-0.8432252942205672,-0.21528266626401105,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-1.4890707508670071,-0.6765497890754948,-1.0174616196783375,-0.18492003932929055,98055,47.4785,-122.229,192000.0
15376,-1.5421422234490882,0.6434539837230993,-0.19416342216748259,-0.6621254611635075,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.1906601173775773,-0.18492003932929055,98029,47.5524,-121.99600000000001,524950.0
1825,-0.3804431018824729,0.2844610398954408,0.295944522035867,-0.15404426377999517,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,0.3753536298492395,-0.18492003932929055,98055,47.4522,-122.208,360000.0
17541,-0.3804431018824729,-0.0745319039322177,1.156944964555265,0.9521978456086786,-0.8853490201318774,-0.07276368014980027,3.9492815965177623,-0.6417619648062104,0.4257588266582195,0.5485501778390297,1.1566890137305632,-0.18492003932929055,98023,47.3378,-122.348,545400.0
8109,-1.5421422234490882,-1.5105036792428517,-1.0021792220703023,-0.6479023483285102,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,0.04409725028599024,-1.4930570707365345,-0.18492003932929055,98117,47.6823,-122.365,499000.0
13205,-0.3804431018824729,0.6434539837230993,-0.2603942254382055,-0.2995348554879877,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,0.647122459025352,-0.18492003932929055,98092,47.2578,-122.21700000000001,265000.0
4602,-0.3804431018824729,0.2844610398954408,-0.9359484187995794,-0.8244072277461495,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.12405372556502292,1.1906601173775773,-0.18492003932929055,98107,47.6736,-122.375,467000.0
14092,-0.3804431018824729,-1.5105036792428517,-1.2935947564614831,-0.1522663746756205,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-0.03229961391492942,-0.18492003932929055,98034,47.7285,-122.198,275000.0
9997,0.7812560196841424,-0.7925177915875347,-1.0021792220703023,0.10078650784703859,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-0.16818402850298572,-0.18492003932929055,98008,47.6205,-122.116,418000.0
19429,0.7812560196841424,-0.0745319039322177,0.017775148298830756,-0.3515874975994012,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,1.383173615420833,1.0770246733707853,-0.47392396132611236,5.458909005734368,98199,47.6515,-122.397,872500.0
2216,0.7812560196841424,-0.43352484775987615,-0.6312867237542539,-0.2705947717334447,0.03913928068669889,-0.07276368014980027,-0.2822124504988524,2.411136135456507,-0.5316559621043938,-0.6765497890754948,-2.20645024732383,-0.18492003932929055,98117,47.6794,-122.37,782000.0
2995,0.7812560196841424,-0.43352484775987615,0.9052679121265179,-0.5965411075354646,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,0.4257588266582195,0.716701153690043,-1.7987970035596612,-0.18492003932929055,98115,47.6743,-122.30799999999999,896000.0
3792,-1.5421422234490882,-1.5105036792428517,-1.5717641301985195,-0.20836865308033184,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-1.4890707508670071,-0.6765497890754948,-0.8815772050902813,-0.18492003932929055,98058,47.4743,-122.17,169500.0
6847,0.7812560196841424,-1.5105036792428517,-0.33987118936307303,-0.508634368485829,0.03913928068669889,-0.07276368014980027,2.5387835808455574,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-1.4251148634425064,-0.18492003932929055,98117,47.6791,-122.402,772500.0
20355,0.7812560196841424,0.6434539837230993,1.885483800533217,-0.4661625732146567,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,2.340588404183446,-0.17209686152245526,1.2246312210245913,-0.18492003932929055,98059,47.5066,-122.146,745000.0
13899,-0.3804431018824729,0.6434539837230993,0.295944522035867,-0.48078077251729273,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,1.1906601173775773,-0.18492003932929055,98011,47.7761,-122.169,480000.0
8570,0.7812560196841424,0.2844610398954408,0.9185140727806625,0.46377219999019714,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,0.4257588266582195,1.869736416668419,0.17152700796715503,-0.18492003932929055,98006,47.5623,-122.175,437850.0
14660,1.9429551412507575,0.2844610398954408,1.63380674810447,5.122236739919431,0.03913928068669889,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,0.3074114225552113,-0.18492003932929055,98077,47.7632,-122.09,696500.0
6916,-1.5421422234490882,-1.5105036792428517,-1.5320256482360857,-0.3812189826723121,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,2.411136135456507,-2.4464855396296206,-0.6765497890754948,-0.9495194123843094,-0.18492003932929055,98056,47.4915,-122.184,208000.0
14835,-1.5421422234490882,0.6434539837230993,-0.657779045062543,-0.8089988555082358,2.8126041831424278,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.3265445319656335,-0.18492003932929055,98052,47.676,-122.12100000000001,420000.0
9360,-0.3804431018824729,-1.5105036792428517,-0.4590866352503743,-0.6281480249465696,0.03913928068669889,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,0.4257588266582195,-0.6765497890754948,-1.9686525217947317,-0.18492003932929055,98109,47.6351,-122.352,925000.0
3940,-0.3804431018824729,-0.43352484775987615,-0.28688654674649466,0.3273685970378973,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,0.5965933137964621,-0.10024182120895757,-0.18492003932929055,98005,47.5906,-122.167,577000.0
11481,-1.5421422234490882,-1.5105036792428517,-1.2406101138449048,0.19165639540396537,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,2.411136135456507,-0.5316559621043938,-0.6765497890754948,-0.7796638941492391,-0.18492003932929055,98003,47.2791,-122.3,225000.0
11225,0.7812560196841424,0.6434539837230993,1.408622016984012,1.0985773818688584,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.0208045991425068,-0.18492003932929055,98019,47.7245,-121.959,468000.0
4751,-0.3804431018824729,0.6434539837230993,-0.37960967132550677,-0.7844047228977198,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,0.6206148817751782,1.496400050200704,-0.18492003932929055,98029,47.5518,-121.99799999999999,372977.0
6518,-0.3804431018824729,0.2844610398954408,-0.4193481532879405,-0.135475199800971,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,-0.6765497890754948,0.613151355378338,-0.18492003932929055,98042,47.3766,-122.115,254000.0
7530,0.7812560196841424,-0.0745319039322177,-0.6180405631001092,-0.6241971602701815,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,2.411136135456507,-0.5316559621043938,0.86083056156234,-2.3423346619118863,-0.18492003932929055,98144,47.5972,-122.296,410000.0
13104,-0.3804431018824729,0.6434539837230993,0.13699059418613202,-0.08589184811230009,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,0.8848521295410561,0.13755590432014095,-0.18492003932929055,98166,47.4424,-122.344,549950.0
13410,-0.3804431018824729,1.0024469275507577,0.6138523777353371,6.614873414658862,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,2.340588404183446,1.2451756492217985,0.34138252620222537,-0.18492003932929055,98072,47.7672,-122.161,720000.0
5379,-0.3804431018824729,0.6434539837230993,0.2562060400734333,-0.4503591145091042,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,1.383173615420833,-0.6765497890754948,1.1227179100835492,-0.18492003932929055,98029,47.5453,-121.99600000000001,638000.0
3223,-0.3804431018824729,0.2844610398954408,-0.07494797628018134,-0.16984772248554766,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,0.4257588266582195,-0.6765497890754948,0.40932473349625353,-0.18492003932929055,98032,47.3631,-122.27600000000001,299000.0
5800,-0.3804431018824729,0.6434539837230993,0.7065755023143492,-0.39662735491022577,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.054775702789521,-0.18492003932929055,98053,47.6903,-122.042,535000.0
19015,-1.5421422234490882,-0.7925177915875347,-0.8962099368371456,-0.8228268818755943,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.3402478373734684,1.0208045991425068,-0.18492003932929055,98107,47.6727,-122.375,482000.0
16298,-1.5421422234490882,-1.5105036792428517,-1.22736395319076,0.003990323275529641,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-1.4890707508670071,-0.6765497890754948,-0.37201065038507014,-0.18492003932929055,98023,47.3274,-122.346,198500.0
449,-0.3804431018824729,0.2844610398954408,0.8125447875475058,-0.029295711623040274,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,2.411136135456507,0.4257588266582195,2.0859305284768643,0.23946921526118317,-0.18492003932929055,98028,47.7691,-122.262,520000.0
2264,1.9429551412507575,-0.43352484775987615,0.48139077119389123,-0.04065444756765612,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-0.4399528576790983,-0.18492003932929055,98198,47.4232,-122.324,210000.0
13314,-0.3804431018824729,0.6434539837230993,0.3489291646524454,-0.1746875317141231,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.088746806436535,-0.18492003932929055,98065,47.5361,-121.88,452500.0
9559,-0.3804431018824729,-1.5105036792428517,-1.0949023466493144,-0.22180159298005145,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-0.3380395467380561,-0.18492003932929055,98008,47.6246,-122.113,300000.0
14469,0.7812560196841424,0.6434539837230993,1.3423912137132892,-0.01833206214606324,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,1.383173615420833,-0.6765497890754948,1.1227179100835492,-0.18492003932929055,98074,47.6287,-122.024,785000.0
12296,0.7812560196841424,-1.5105036792428517,-0.8299791335664226,-0.6150113998975791,0.03913928068669889,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,-1.9686525217947317,-0.18492003932929055,98107,47.6727,-122.397,429000.0
9558,-0.3804431018824729,-0.43352484775987615,-0.008717173009458411,0.07016730660503066,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,0.4257588266582195,-0.6765497890754948,-0.13421292485597164,-0.18492003932929055,98032,47.3619,-122.285,268000.0
535,-0.3804431018824729,0.2844610398954408,-0.48557895655866345,-0.28689208852354575,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,-0.6765497890754948,0.5112380444372958,-0.18492003932929055,98058,47.4296,-122.161,358000.0
18338,-0.3804431018824729,0.6434539837230993,-0.4723327959045189,-0.18505855148964193,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,0.647122459025352,-0.18492003932929055,98038,47.3613,-122.053,246500.0
10406,0.7812560196841424,0.6434539837230993,0.2429598794192887,-0.49974492296395573,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.088746806436535,-0.18492003932929055,98056,47.4819,-122.182,359000.0
1836,0.7812560196841424,0.6434539837230993,2.4550687086614342,0.4188311142962823,-0.8853490201318774,-0.07276368014980027,5.359779612189968,0.8846870853251483,1.383173615420833,3.6473324470934148,-0.03229961391492942,-0.18492003932929055,98006,47.5671,-122.15700000000001,1100000.0
6440,0.7812560196841424,-0.7925177915875347,-0.8432252942205672,-0.3318331742174606,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,2.411136135456507,-1.4890707508670071,-0.6765497890754948,-0.37201065038507014,-0.18492003932929055,98008,47.6214,-122.119,474905.0
9234,-1.5421422234490882,0.6434539837230993,-0.10144029758847051,-0.4439389594099735,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,1.1906601173775773,-0.18492003932929055,98053,47.7175,-122.03399999999999,505000.0
9542,0.7812560196841424,1.0024469275507577,0.3356830039983008,0.007941187951917762,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,1.5094128969876763,0.9528623918484788,-0.18492003932929055,98125,47.7269,-122.325,435000.0
10781,-0.3804431018824729,1.7204328152060748,-0.6842713663708322,-0.8203575914528517,2.8126041831424278,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,0.4257588266582195,-0.6765497890754948,1.0208045991425068,-0.18492003932929055,98103,47.6535,-122.353,521000.0
12434,0.7812560196841424,1.0024469275507577,1.5808221054878917,-0.19019467556894648,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,2.340588404183446,-0.6765497890754948,0.7490357699663943,-0.18492003932929055,98075,47.5774,-122.054,750000.0
1890,-0.3804431018824729,-1.5105036792428517,0.2297137187651441,-0.25212447937133026,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-1.4890707508670071,-0.6765497890754948,-0.5418661686201405,-0.18492003932929055,98177,47.7615,-122.36200000000001,300000.0
10127,-0.3804431018824729,0.2844610398954408,0.99799103670553,0.11016981145346037,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,1.383173615420833,-0.6765497890754948,0.6810935626723661,-0.18492003932929055,98074,47.6289,-122.042,678000.0
5203,-0.3804431018824729,0.6434539837230993,-0.6842713663708322,-0.07502697025223277,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,0.8846870853251483,-0.5316559621043938,-0.6765497890754948,-0.47392396132611236,-0.18492003932929055,98040,47.5895,-122.23200000000001,685000.0
7796,-1.5421422234490882,-1.5105036792428517,-1.6379949334692423,-0.3219560125264903,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-1.4890707508670071,-0.6765497890754948,-0.9495194123843094,-0.18492003932929055,98126,47.5158,-122.376,299500.0
18821,-0.3804431018824729,-0.43352484775987615,-0.048455654971892165,-0.22190036459696114,-0.8853490201318774,-0.07276368014980027,1.1282855651733525,0.8846870853251483,0.4257588266582195,0.5245286098603136,-0.3380395467380561,-0.18492003932929055,98136,47.5239,-122.387,685000.0
18420,-0.3804431018824729,-0.7925177915875347,-0.7769944909498443,-0.4464082498327161,-0.8853490201318774,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,0.04409725028599024,-0.7796638941492391,-0.18492003932929055,98105,47.6611,-122.28200000000001,589000.0
20387,-0.3804431018824729,-0.7925177915875347,-0.9359484187995794,-0.711511269618359,0.9636275815052753,-0.07276368014980027,-0.2822124504988524,-0.6417619648062104,-0.5316559621043938,-0.6765497890754948,1.4284578429066757,-0.18492003932929055,98108,47.5671,-122.29799999999999,160797.0
